11,0,1,2,3,4,5,6,7
120747,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_5,TripAdvisor Hotels Flights Restaurants Attractions _18_5_86,train,what information is shared with others.,"If you choose to access these optional services, we may share information about you, including your personal information, with those partners.",Relevant
120750,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_5,TripAdvisor Hotels Flights Restaurants Attractions _18_5_89,train,what information is shared with others.,"If you were referred to TripAdvisor from another website, we may share your registration information, such as your name, email address, mailing address, telephone number and travel preferences, about you with that referring website.",Relevant
120751,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_5,TripAdvisor Hotels Flights Restaurants Attractions _18_5_90,train,what information is shared with others.,We have not placed limitations on the referring websites use of personal information and we encourage you to review the privacy policies of any website that referred you to TripAdvisor.,Relevant
120753,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_5,TripAdvisor Hotels Flights Restaurants Attractions _18_5_92,train,what information is shared with others.,You can choose to access certain third party social media websites and services through our site (such as Facebook).,Relevant
120754,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_5,TripAdvisor Hotels Flights Restaurants Attractions _18_5_93,train,what information is shared with others.,"When you do so, you are sharing information with those sites, and the information you share will be governed by their privacy policies.",Relevant
120757,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_5,TripAdvisor Hotels Flights Restaurants Attractions _18_5_96,train,what information is shared with others.,"We may share your personal information within the TripAdvisor Media Group, as well as with our parent companies and domestic and international corporate affiliate companies and websites.",Relevant
120759,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_5,TripAdvisor Hotels Flights Restaurants Attractions _18_5_98,train,what information is shared with others.,"To the extent that our parent company and corporate affiliates have access to your information, they will follow practices that are at least as restrictive as the practices described in this Privacy Policy.",Relevant
120761,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_5,TripAdvisor Hotels Flights Restaurants Attractions _18_5_100,train,what information is shared with others.,"We also may share your information if we believe, in our sole discretion, that such disclosure is necessary",Relevant
120762,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_5,TripAdvisor Hotels Flights Restaurants Attractions _18_5_101,train,what information is shared with others.,"To comply with legitimate and enforceable subpoenas, court orders, or other legal process; to establish or exercise our legal rights; to defend against legal claims; or as otherwise required by law.",Relevant
120768,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_5,TripAdvisor Hotels Flights Restaurants Attractions _18_5_107,train,what information is shared with others.,"Additionally, if you choose to participate in our member-to-member communications programs, other TripAdvisor members may contact you by using TripAdvisor as an intermediary; however, TripAdvisor will not share your email address with any other members nor display it any public manner.",Relevant
120771,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_5,TripAdvisor Hotels Flights Restaurants Attractions _18_5_110,train,what information is shared with others.,"We also may share aggregate or anonymous information with third parties, including advertisers and investors.",Relevant
120772,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_5,TripAdvisor Hotels Flights Restaurants Attractions _18_5_111,train,what information is shared with others.,"For example, we may tell our advertisers the number of visitors our Website receives or the most popular hotels and vacation destinations.",Relevant
120773,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_5,TripAdvisor Hotels Flights Restaurants Attractions _18_5_112,train,what information is shared with others.,This information does not contain any personal information and is used to develop content and services we hope you will find of interest.,Relevant
120844,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_6,TripAdvisor Hotels Flights Restaurants Attractions _18_6_21,train,does this track my movements.,We automatically collect some information from your computer or Device when you visit TripAdvisor.,Relevant
120845,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_6,TripAdvisor Hotels Flights Restaurants Attractions _18_6_22,train,does this track my movements.,"For example, we will collect session data, including your IP address, Web browser software, and referring website.",Relevant
120853,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_6,TripAdvisor Hotels Flights Restaurants Attractions _18_6_30,train,does this track my movements.,"In addition, we may collect information about your location if you have instructed your Device to send such information to the Application via the privacy settings on that Device, or if you have uploaded photos tagged with location information.",Relevant
120854,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_6,TripAdvisor Hotels Flights Restaurants Attractions _18_6_31,train,does this track my movements.,We may use the location information collected from your Device or photos to enhance your use of the Application by providing you with relevant content and contextual advertising.,Relevant
120855,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_6,TripAdvisor Hotels Flights Restaurants Attractions _18_6_32,train,does this track my movements.,"For example, we may use your location to show you reviews of hotels or restaurants near you when you are traveling.",Relevant
120856,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_6,TripAdvisor Hotels Flights Restaurants Attractions _18_6_33,train,does this track my movements.,"You can change the privacy settings of your Device at any time, in order to turn off the functionality to share location information with the Application and/or the functionality to tag your photos with location information.",Relevant
120857,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_6,TripAdvisor Hotels Flights Restaurants Attractions _18_6_34,train,does this track my movements.,Please note that turning off location sharing may affect certain features of our App.,Relevant
121160,../../Dataset/Train/com.tripadvisor.tripadvisor,TripAdvisor Hotels Flights Restaurants Attractions _18,TripAdvisor Hotels Flights Restaurants Attractions _18_8,TripAdvisor Hotels Flights Restaurants Attractions _18_8_13,train,does this app copy my contacts and share it with others.,We have partnered with Facebook to provide personalized content on TripAdvisor for members of Facebook.,Relevant
